ngay_ban,san_pham,khu_vuc,so_cuoc_goi,thoi_gian_trung_binh,so_luong_ban,camera_truoc,ram,the_nho,dung_luong_pin,man_hinh_rong,don_gia
2018-08-25,BlackBerry KEY2,Bắc Ninh,125,363,3878,8,4,128,3000,4.5,6200000
2018-08-26,BlackBerry KEY2,Bắc Ninh,225,405,3050,8,4,128,3000,4.5,6200000
2018-08-27,BlackBerry KEY2,Bắc Ninh,340,223,3441,8,4,128,3000,4.5,6200000
2018-08-28,BlackBerry KEY2,Bắc Ninh,339,280,3429,8,4,128,3000,4.5,6200000
2018-08-29,BlackBerry KEY2,Bắc Ninh,297,486,2633,8,4,128,3000,4.5,6200000
2018-08-30,BlackBerry KEY2,Bắc Ninh,267,251,3514,8,4,128,3000,4.5,6200000
2018-08-31,BlackBerry KEY2,Bắc Ninh,186,264,3817,8,4,128,3000,4.5,6200000
2018-09-01,BlackBerry KEY2,Bắc Ninh,240,326,2044,8,4,128,3000,4.5,6200000
2018-09-02,BlackBerry KEY2,Bắc Ninh,156,242,3816,8,4,128,3000,4.5,6200000
2018-09-03,BlackBerry KEY2,Bắc Ninh,111,291,3959,8,4,128,3000,4.5,6200000
2018-09-04,BlackBerry KEY2,Bắc Ninh,165,495,1419,8,4,128,3000,4.5,6200000
2018-09-05,BlackBerry KEY2,Bắc Ninh,230,458,4042,8,4,128,3000,4.5,6200000
2018-09-06,BlackBerry KEY2,Bắc Ninh,188,494,2448,8,4,128,3000,4.5,6200000
2018-09-07,BlackBerry KEY2,Bắc Ninh,235,208,1790,8,4,128,3000,4.5,6200000
2018-09-08,BlackBerry KEY2,Bắc Ninh,150,288,2755,8,4,128,3000,4.5,6200000
2018-09-09,BlackBerry KEY2,Bắc Ninh,348,296,1220,8,4,128,3000,4.5,6200000
2018-09-10,BlackBerry KEY2,Bắc Ninh,346,257,2447,8,4,128,3000,4.5,6200000
2018-09-11,BlackBerry KEY2,Bắc Ninh,195,319,2643,8,4,128,3000,4.5,6200000
2018-09-12,BlackBerry KEY2,Bắc Ninh,275,329,2833,8,4,128,3000,4.5,6200000
2018-09-13,BlackBerry KEY2,Bắc Ninh,283,319,1249,8,4,128,3000,4.5,6200000
2018-09-14,BlackBerry KEY2,Bắc Ninh,275,298,2280,8,4,128,3000,4.5,6200000
2018-09-15,BlackBerry KEY2,Bắc Ninh,230,396,2368,8,4,128,3000,4.5,6200000
2018-09-16,BlackBerry KEY2,Bắc Ninh,364,303,3201,8,4,128,3000,4.5,6200000
2018-09-17,BlackBerry KEY2,Bắc Ninh,324,229,3320,8,4,128,3000,4.5,6200000
2018-09-18,BlackBerry KEY2,Bắc Ninh,157,259,1737,8,4,128,3000,4.5,6200000
2018-01-01,BlackBerry KEY2,Bắc Ninh,321,393,3007,8,4,128,3000,4.5,6200000
2018-01-02,BlackBerry KEY2,Bắc Ninh,397,401,2484,8,4,128,3000,4.5,6200000
2018-01-03,BlackBerry KEY2,Bắc Ninh,218,477,1765,8,4,128,3000,4.5,6200000
2018-01-04,BlackBerry KEY2,Bắc Ninh,266,355,1335,8,4,128,3000,4.5,6200000
2018-01-05,BlackBerry KEY2,Bắc Ninh,160,231,1377,8,4,128,3000,4.5,6200000
2018-01-06,BlackBerry KEY2,Bắc Ninh,289,399,1762,8,4,128,3000,4.5,6200000
2018-01-07,BlackBerry KEY2,Bắc Ninh,177,376,1731,8,4,128,3000,4.5,6200000
2018-01-08,BlackBerry KEY2,Bắc Ninh,128,238,3888,8,4,128,3000,4.5,6200000
2018-01-09,BlackBerry KEY2,Bắc Ninh,338,263,1907,8,4,128,3000,4.5,6200000
2018-01-10,BlackBerry KEY2,Bắc Ninh,107,341,3866,8,4,128,3000,4.5,6200000
2018-01-11,BlackBerry KEY2,Bắc Ninh,243,416,3671,8,4,128,3000,4.5,6200000
2018-01-12,BlackBerry KEY2,Bắc Ninh,392,420,4038,8,4,128,3000,4.5,6200000
2018-01-13,BlackBerry KEY2,Bắc Ninh,108,385,1804,8,4,128,3000,4.5,6200000
2018-01-14,BlackBerry KEY2,Bắc Ninh,391,366,1679,8,4,128,3000,4.5,6200000
2018-01-15,BlackBerry KEY2,Bắc Ninh,261,418,2975,8,4,128,3000,4.5,6200000
2018-01-16,BlackBerry KEY2,Bắc Ninh,102,454,2526,8,4,128,3000,4.5,6200000
2018-01-17,BlackBerry KEY2,Bắc Ninh,121,341,3770,8,4,128,3000,4.5,6200000
2018-01-18,BlackBerry KEY2,Bắc Ninh,219,473,2427,8,4,128,3000,4.5,6200000
2018-01-19,BlackBerry KEY2,Bắc Ninh,150,337,3410,8,4,128,3000,4.5,6200000
2018-01-20,BlackBerry KEY2,Bắc Ninh,241,384,3471,8,4,128,3000,4.5,6200000
2018-01-21,BlackBerry KEY2,Bắc Ninh,394,396,2321,8,4,128,3000,4.5,6200000
2018-01-22,BlackBerry KEY2,Bắc Ninh,249,465,3809,8,4,128,3000,4.5,6200000
2018-01-23,BlackBerry KEY2,Bắc Ninh,139,253,1813,8,4,128,3000,4.5,6200000
2018-01-24,BlackBerry KEY2,Bắc Ninh,302,450,4046,8,4,128,3000,4.5,6200000
2018-01-25,BlackBerry KEY2,Bắc Ninh,311,370,3172,8,4,128,3000,4.5,6200000
2018-01-26,BlackBerry KEY2,Bắc Ninh,116,224,3924,8,4,128,3000,4.5,6200000
2018-01-27,BlackBerry KEY2,Bắc Ninh,345,323,3399,8,4,128,3000,4.5,6200000
2018-01-28,BlackBerry KEY2,Bắc Ninh,250,273,2316,8,4,128,3000,4.5,6200000
2018-01-29,BlackBerry KEY2,Bắc Ninh,288,442,2620,8,4,128,3000,4.5,6200000
2018-01-30,BlackBerry KEY2,Bắc Ninh,184,493,2761,8,4,128,3000,4.5,6200000
2018-01-31,BlackBerry KEY2,Bắc Ninh,194,431,3414,8,4,128,3000,4.5,6200000
2018-02-01,BlackBerry KEY2,Bắc Ninh,199,266,3477,8,4,128,3000,4.5,6200000
2018-02-02,BlackBerry KEY2,Bắc Ninh,249,293,3864,8,4,128,3000,4.5,6200000
2018-02-03,BlackBerry KEY2,Bắc Ninh,292,242,3027,8,4,128,3000,4.5,6200000
2018-02-04,BlackBerry KEY2,Bắc Ninh,195,450,2008,8,4,128,3000,4.5,6200000
2018-02-05,BlackBerry KEY2,Bắc Ninh,269,353,2742,8,4,128,3000,4.5,6200000
2018-02-06,BlackBerry KEY2,Bắc Ninh,210,472,2537,8,4,128,3000,4.5,6200000
2018-02-07,BlackBerry KEY2,Bắc Ninh,253,307,2756,8,4,128,3000,4.5,6200000
2018-02-08,BlackBerry KEY2,Bắc Ninh,357,336,3383,8,4,128,3000,4.5,6200000
2018-02-09,BlackBerry KEY2,Bắc Ninh,326,270,2585,8,4,128,3000,4.5,6200000
2018-02-10,BlackBerry KEY2,Bắc Ninh,145,208,3241,8,4,128,3000,4.5,6200000
2018-02-11,BlackBerry KEY2,Bắc Ninh,310,455,2307,8,4,128,3000,4.5,6200000
2018-02-12,BlackBerry KEY2,Bắc Ninh,133,301,3045,8,4,128,3000,4.5,6200000
2018-02-13,BlackBerry KEY2,Bắc Ninh,128,483,3437,8,4,128,3000,4.5,6200000
2018-02-14,BlackBerry KEY2,Bắc Ninh,107,210,2042,8,4,128,3000,4.5,6200000
2018-02-15,BlackBerry KEY2,Bắc Ninh,378,288,3135,8,4,128,3000,4.5,6200000
2018-02-16,BlackBerry KEY2,Bắc Ninh,243,441,1862,8,4,128,3000,4.5,6200000
2018-02-17,BlackBerry KEY2,Bắc Ninh,121,222,2256,8,4,128,3000,4.5,6200000
2018-02-18,BlackBerry KEY2,Bắc Ninh,259,298,3027,8,4,128,3000,4.5,6200000
2018-02-19,BlackBerry KEY2,Bắc Ninh,188,223,3662,8,4,128,3000,4.5,6200000
2018-02-20,BlackBerry KEY2,Bắc Ninh,184,352,1871,8,4,128,3000,4.5,6200000
2018-02-21,BlackBerry KEY2,Bắc Ninh,239,454,1582,8,4,128,3000,4.5,6200000
2018-02-22,BlackBerry KEY2,Bắc Ninh,277,341,2974,8,4,128,3000,4.5,6200000
2018-02-23,BlackBerry KEY2,Bắc Ninh,265,288,1514,8,4,128,3000,4.5,6200000
2018-02-24,BlackBerry KEY2,Bắc Ninh,267,473,3413,8,4,128,3000,4.5,6200000
2018-02-25,BlackBerry KEY2,Bắc Ninh,180,440,2267,8,4,128,3000,4.5,6200000
2018-02-26,BlackBerry KEY2,Bắc Ninh,198,206,1256,8,4,128,3000,4.5,6200000
2018-02-27,BlackBerry KEY2,Bắc Ninh,320,257,3843,8,4,128,3000,4.5,6200000
2018-02-28,BlackBerry KEY2,Bắc Ninh,392,250,4039,8,4,128,3000,4.5,6200000
2018-03-01,BlackBerry KEY2,Bắc Ninh,158,490,2201,8,4,128,3000,4.5,6200000
2018-03-02,BlackBerry KEY2,Bắc Ninh,383,262,3941,8,4,128,3000,4.5,6200000
2018-03-03,BlackBerry KEY2,Bắc Ninh,122,357,2537,8,4,128,3000,4.5,6200000
2018-03-04,BlackBerry KEY2,Bắc Ninh,141,392,4073,8,4,128,3000,4.5,6200000
2018-03-05,BlackBerry KEY2,Bắc Ninh,179,425,3005,8,4,128,3000,4.5,6200000
2018-03-06,BlackBerry KEY2,Bắc Ninh,295,363,4099,8,4,128,3000,4.5,6200000
2018-03-07,BlackBerry KEY2,Bắc Ninh,274,231,2994,8,4,128,3000,4.5,6200000
2018-03-08,BlackBerry KEY2,Bắc Ninh,172,499,2022,8,4,128,3000,4.5,6200000
2018-03-09,BlackBerry KEY2,Bắc Ninh,331,321,1917,8,4,128,3000,4.5,6200000
2018-03-10,BlackBerry KEY2,Bắc Ninh,331,374,3635,8,4,128,3000,4.5,6200000
2018-03-11,BlackBerry KEY2,Bắc Ninh,224,439,2727,8,4,128,3000,4.5,6200000
2018-03-12,BlackBerry KEY2,Bắc Ninh,169,396,1278,8,4,128,3000,4.5,6200000
2018-03-13,BlackBerry KEY2,Bắc Ninh,337,450,2897,8,4,128,3000,4.5,6200000
2018-03-14,BlackBerry KEY2,Bắc Ninh,310,308,2426,8,4,128,3000,4.5,6200000
2018-03-15,BlackBerry KEY2,Bắc Ninh,264,317,3273,8,4,128,3000,4.5,6200000
2018-03-16,BlackBerry KEY2,Bắc Ninh,163,310,1826,8,4,128,3000,4.5,6200000
2018-03-17,BlackBerry KEY2,Bắc Ninh,106,399,3051,8,4,128,3000,4.5,6200000
2018-03-18,BlackBerry KEY2,Bắc Ninh,343,378,1678,8,4,128,3000,4.5,6200000
2018-03-19,BlackBerry KEY2,Bắc Ninh,241,434,2321,8,4,128,3000,4.5,6200000
2018-03-20,BlackBerry KEY2,Bắc Ninh,143,439,3473,8,4,128,3000,4.5,6200000
2018-03-21,BlackBerry KEY2,Bắc Ninh,321,444,1994,8,4,128,3000,4.5,6200000
2018-03-22,BlackBerry KEY2,Bắc Ninh,311,236,1511,8,4,128,3000,4.5,6200000
2018-03-23,BlackBerry KEY2,Bắc Ninh,100,364,2642,8,4,128,3000,4.5,6200000
2018-03-24,BlackBerry KEY2,Bắc Ninh,282,332,1623,8,4,128,3000,4.5,6200000
2018-03-25,BlackBerry KEY2,Bắc Ninh,221,281,2749,8,4,128,3000,4.5,6200000
2018-03-26,BlackBerry KEY2,Bắc Ninh,377,441,3947,8,4,128,3000,4.5,6200000
2018-03-27,BlackBerry KEY2,Bắc Ninh,160,357,2772,8,4,128,3000,4.5,6200000
2018-03-28,BlackBerry KEY2,Bắc Ninh,302,446,3855,8,4,128,3000,4.5,6200000
2018-09-19,iPhone 11 64GB,Bắc Ninh,326,344,4522,12,4,128,3110,6.1,19900000
2018-09-20,iPhone 11 64GB,Bắc Ninh,158,433,6622,12,4,128,3110,6.1,19900000
2018-09-21,iPhone 11 64GB,Bắc Ninh,224,258,7524,12,4,128,3110,6.1,19900000
2018-09-22,iPhone 11 64GB,Bắc Ninh,265,276,6202,12,4,128,3110,6.1,19900000
2018-09-23,iPhone 11 64GB,Bắc Ninh,173,289,5260,12,4,128,3110,6.1,19900000
2018-09-24,iPhone 11 64GB,Bắc Ninh,164,295,2867,12,4,128,3110,6.1,19900000
2018-09-25,iPhone 11 64GB,Bắc Ninh,202,481,3345,12,4,128,3110,6.1,19900000
2018-09-26,iPhone 11 64GB,Bắc Ninh,154,205,7178,12,4,128,3110,6.1,19900000
2018-09-27,iPhone 11 64GB,Bắc Ninh,136,312,4284,12,4,128,3110,6.1,19900000
2018-09-28,iPhone 11 64GB,Bắc Ninh,170,252,6373,12,4,128,3110,6.1,19900000
2018-09-29,iPhone 11 64GB,Bắc Ninh,142,339,7200,12,4,128,3110,6.1,19900000
2018-09-30,iPhone 11 64GB,Bắc Ninh,381,362,1172,12,4,128,3110,6.1,19900000
2018-10-01,iPhone 11 64GB,Bắc Ninh,271,379,3861,12,4,128,3110,6.1,19900000
2018-10-02,iPhone 11 64GB,Bắc Ninh,109,369,8884,12,4,128,3110,6.1,19900000
2018-10-03,iPhone 11 64GB,Bắc Ninh,397,495,8693,12,4,128,3110,6.1,19900000
2018-10-04,iPhone 11 64GB,Bắc Ninh,325,202,3265,12,4,128,3110,6.1,19900000
2018-10-05,iPhone 11 64GB,Bắc Ninh,244,323,3812,12,4,128,3110,6.1,19900000
2018-10-06,iPhone 11 64GB,Bắc Ninh,357,240,7247,12,4,128,3110,6.1,19900000
2018-10-07,iPhone 11 64GB,Bắc Ninh,354,355,1926,12,4,128,3110,6.1,19900000
2018-10-08,iPhone 11 64GB,Bắc Ninh,193,438,3061,12,4,128,3110,6.1,19900000
2018-10-09,iPhone 11 64GB,Bắc Ninh,126,467,8585,12,4,128,3110,6.1,19900000
2018-10-10,iPhone 11 64GB,Bắc Ninh,173,277,7311,12,4,128,3110,6.1,19900000
2018-10-11,iPhone 11 64GB,Bắc Ninh,186,449,7260,12,4,128,3110,6.1,19900000
2018-10-12,iPhone 11 64GB,Bắc Ninh,354,374,7657,12,4,128,3110,6.1,19900000
2018-10-13,iPhone 11 64GB,Bắc Ninh,148,484,5002,12,4,128,3110,6.1,19900000
2018-10-14,iPhone 11 64GB,Bắc Ninh,169,406,1417,12,4,128,3110,6.1,19900000
2018-10-15,iPhone 11 64GB,Bắc Ninh,318,206,3831,12,4,128,3110,6.1,19900000
2018-10-16,iPhone 11 64GB,Bắc Ninh,227,456,3158,12,4,128,3110,6.1,19900000
2018-10-17,iPhone 11 64GB,Bắc Ninh,157,451,1531,12,4,128,3110,6.1,19900000
2018-10-18,iPhone 11 64GB,Bắc Ninh,112,431,8145,12,4,128,3110,6.1,19900000
2018-10-19,iPhone 11 64GB,Bắc Ninh,192,318,3547,12,4,128,3110,6.1,19900000
2018-10-20,iPhone 11 64GB,Bắc Ninh,291,251,3282,12,4,128,3110,6.1,19900000
2018-10-21,iPhone 11 64GB,Bắc Ninh,180,354,4618,12,4,128,3110,6.1,19900000
2018-10-22,iPhone 11 64GB,Bắc Ninh,100,391,4051,12,4,128,3110,6.1,19900000
2018-10-23,iPhone 11 64GB,Bắc Ninh,133,421,2654,12,4,128,3110,6.1,19900000
2018-10-24,iPhone 11 64GB,Bắc Ninh,131,265,3978,12,4,128,3110,6.1,19900000
2018-10-25,iPhone 11 64GB,Bắc Ninh,317,407,6960,12,4,128,3110,6.1,19900000
2018-10-26,iPhone 11 64GB,Bắc Ninh,338,208,1749,12,4,128,3110,6.1,19900000
2018-10-27,iPhone 11 64GB,Bắc Ninh,225,428,1718,12,4,128,3110,6.1,19900000
2018-10-28,iPhone 11 64GB,Bắc Ninh,322,446,3174,12,4,128,3110,6.1,19900000
2018-10-29,iPhone 11 64GB,Bắc Ninh,247,395,8988,12,4,128,3110,6.1,19900000
2018-10-30,iPhone 11 64GB,Bắc Ninh,235,208,3864,12,4,128,3110,6.1,19900000
2018-10-31,iPhone 11 64GB,Bắc Ninh,322,388,7640,12,4,128,3110,6.1,19900000
2018-11-01,iPhone 11 64GB,Bắc Ninh,105,413,6303,12,4,128,3110,6.1,19900000
2018-11-02,iPhone 11 64GB,Bắc Ninh,348,361,5246,12,4,128,3110,6.1,19900000
2018-11-03,iPhone 11 64GB,Bắc Ninh,169,203,1416,12,4,128,3110,6.1,19900000
2018-11-04,iPhone 11 64GB,Bắc Ninh,163,441,3528,12,4,128,3110,6.1,19900000
2018-11-05,iPhone 11 64GB,Bắc Ninh,368,353,9052,12,4,128,3110,6.1,19900000
2018-11-06,iPhone 11 64GB,Bắc Ninh,367,236,3996,12,4,128,3110,6.1,19900000
2018-11-07,iPhone 11 64GB,Bắc Ninh,282,385,2595,12,4,128,3110,6.1,19900000
2018-11-08,iPhone 11 64GB,Bắc Ninh,106,493,4758,12,4,128,3110,6.1,19900000
2018-11-09,iPhone 11 64GB,Bắc Ninh,214,214,5313,12,4,128,3110,6.1,19900000
2018-11-10,iPhone 11 64GB,Bắc Ninh,198,323,1240,12,4,128,3110,6.1,19900000
2018-11-11,iPhone 11 64GB,Bắc Ninh,291,242,8586,12,4,128,3110,6.1,19900000
2018-11-12,iPhone 11 64GB,Bắc Ninh,242,395,6465,12,4,128,3110,6.1,19900000
2018-11-13,iPhone 11 64GB,Bắc Ninh,329,214,1722,12,4,128,3110,6.1,19900000
2018-11-14,iPhone 11 64GB,Bắc Ninh,157,236,4653,12,4,128,3110,6.1,19900000
2018-11-15,iPhone 11 64GB,Bắc Ninh,317,333,7424,12,4,128,3110,6.1,19900000
2018-11-16,iPhone 11 64GB,Bắc Ninh,309,424,6808,12,4,128,3110,6.1,19900000
2018-11-17,iPhone 11 64GB,Bắc Ninh,219,240,2114,12,4,128,3110,6.1,19900000
2018-11-18,iPhone 11 64GB,Bắc Ninh,192,373,5072,12,4,128,3110,6.1,19900000
2018-11-19,iPhone 11 64GB,Bắc Ninh,110,367,8858,12,4,128,3110,6.1,19900000
2018-11-20,iPhone 11 64GB,Bắc Ninh,335,345,6917,12,4,128,3110,6.1,19900000
2018-11-21,iPhone 11 64GB,Bắc Ninh,174,481,6298,12,4,128,3110,6.1,19900000
2018-11-22,iPhone 11 64GB,Bắc Ninh,262,498,6039,12,4,128,3110,6.1,19900000
2018-11-23,iPhone 11 64GB,Bắc Ninh,209,241,7879,12,4,128,3110,6.1,19900000
2018-11-24,iPhone 11 64GB,Bắc Ninh,170,269,2141,12,4,128,3110,6.1,19900000
2018-11-25,iPhone 11 64GB,Bắc Ninh,287,238,7562,12,4,128,3110,6.1,19900000
2018-11-26,iPhone 11 64GB,Bắc Ninh,397,405,1418,12,4,128,3110,6.1,19900000
2018-11-27,iPhone 11 64GB,Bắc Ninh,186,234,1148,12,4,128,3110,6.1,19900000
2018-11-28,iPhone 11 64GB,Bắc Ninh,135,461,7449,12,4,128,3110,6.1,19900000
2018-11-29,iPhone 11 64GB,Bắc Ninh,312,411,1969,12,4,128,3110,6.1,19900000
2018-11-30,iPhone 11 64GB,Bắc Ninh,282,340,4128,12,4,128,3110,6.1,19900000
2018-12-01,iPhone 11 64GB,Bắc Ninh,250,207,7089,12,4,128,3110,6.1,19900000
2018-12-02,iPhone 11 64GB,Bắc Ninh,344,228,4140,12,4,128,3110,6.1,19900000
2018-12-03,iPhone 11 64GB,Bắc Ninh,214,308,2747,12,4,128,3110,6.1,19900000
2018-12-04,iPhone 11 64GB,Bắc Ninh,261,374,3219,12,4,128,3110,6.1,19900000
2018-12-05,iPhone 11 64GB,Bắc Ninh,238,355,8781,12,4,128,3110,6.1,19900000
2018-12-06,iPhone 11 64GB,Bắc Ninh,211,352,5157,12,4,128,3110,6.1,19900000
2018-12-07,iPhone 11 64GB,Bắc Ninh,254,483,4517,12,4,128,3110,6.1,19900000
2018-12-08,iPhone 11 64GB,Bắc Ninh,339,201,5747,12,4,128,3110,6.1,19900000
2018-12-09,iPhone 11 64GB,Bắc Ninh,280,475,2329,12,4,128,3110,6.1,19900000
2018-12-10,iPhone 11 64GB,Bắc Ninh,182,249,5206,12,4,128,3110,6.1,19900000
2018-12-11,iPhone 11 64GB,Bắc Ninh,114,223,1720,12,4,128,3110,6.1,19900000
2018-12-12,iPhone 11 64GB,Bắc Ninh,391,436,4820,12,4,128,3110,6.1,19900000
2018-12-13,iPhone 11 64GB,Bắc Ninh,135,358,3758,12,4,128,3110,6.1,19900000
2018-12-14,iPhone 11 64GB,Bắc Ninh,136,423,8350,12,4,128,3110,6.1,19900000
2018-12-15,iPhone 11 64GB,Bắc Ninh,153,283,3876,12,4,128,3110,6.1,19900000
2018-12-16,iPhone 11 64GB,Bắc Ninh,387,280,6318,12,4,128,3110,6.1,19900000
2018-12-17,iPhone 11 64GB,Bắc Ninh,215,304,7886,12,4,128,3110,6.1,19900000
2018-12-18,iPhone 11 64GB,Bắc Ninh,269,206,8723,12,4,128,3110,6.1,19900000
2018-12-19,iPhone 11 64GB,Bắc Ninh,165,289,4285,12,4,128,3110,6.1,19900000
2018-12-20,iPhone 11 64GB,Bắc Ninh,364,456,7480,12,4,128,3110,6.1,19900000
2018-12-21,iPhone 11 64GB,Bắc Ninh,333,310,3924,12,4,128,3110,6.1,19900000
2018-12-22,iPhone 11 64GB,Bắc Ninh,134,442,8737,12,4,128,3110,6.1,19900000
2018-12-23,iPhone 11 64GB,Bắc Ninh,191,348,2551,12,4,128,3110,6.1,19900000
2018-12-24,iPhone 11 64GB,Bắc Ninh,129,432,7659,12,4,128,3110,6.1,19900000
2018-12-25,iPhone 11 64GB,Bắc Ninh,203,215,7191,12,4,128,3110,6.1,19900000
2018-12-26,iPhone 11 64GB,Bắc Ninh,311,489,4674,12,4,128,3110,6.1,19900000
2018-12-27,iPhone 11 64GB,Bắc Ninh,304,306,6136,12,4,128,3110,6.1,19900000
2018-12-28,iPhone 11 64GB,Bắc Ninh,295,233,5857,12,4,128,3110,6.1,19900000
2018-12-29,iPhone 11 64GB,Bắc Ninh,216,382,3563,12,4,128,3110,6.1,19900000
2018-12-30,iPhone 11 64GB,Bắc Ninh,266,415,7867,12,4,128,3110,6.1,19900000
2018-12-31,iPhone 11 64GB,Bắc Ninh,377,492,4969,12,4,128,3110,6.1,19900000
2019-01-01,iPhone 11 64GB,Bắc Ninh,360,401,7509,12,4,128,3110,6.1,19900000
2019-01-02,iPhone 11 64GB,Bắc Ninh,349,256,5652,12,4,128,3110,6.1,19900000
2019-01-03,iPhone 11 64GB,Bắc Ninh,255,369,2024,12,4,128,3110,6.1,19900000
2019-01-04,iPhone 11 64GB,Bắc Ninh,324,207,1375,12,4,128,3110,6.1,19900000
2019-01-05,iPhone 11 64GB,Bắc Ninh,106,283,3282,12,4,128,3110,6.1,19900000
2019-01-06,iPhone 11 64GB,Bắc Ninh,348,475,2978,12,4,128,3110,6.1,19900000
2019-01-07,iPhone 11 64GB,Bắc Ninh,271,330,7789,12,4,128,3110,6.1,19900000
2019-01-08,iPhone 11 64GB,Bắc Ninh,333,203,5254,12,4,128,3110,6.1,19900000
2019-01-09,iPhone 11 64GB,Bắc Ninh,309,319,3633,12,4,128,3110,6.1,19900000
2019-01-10,iPhone 11 64GB,Bắc Ninh,231,202,1884,12,4,128,3110,6.1,19900000
2019-01-11,iPhone 11 64GB,Bắc Ninh,294,250,6082,12,4,128,3110,6.1,19900000
2019-01-12,iPhone 11 64GB,Bắc Ninh,364,395,5789,12,4,128,3110,6.1,19900000
2019-01-13,iPhone 11 64GB,Bắc Ninh,368,321,3071,12,4,128,3110,6.1,19900000
2019-01-15,iPhone 11 64GB,Bắc Ninh,391,431,7805,12,4,128,3110,6.1,19900000
2019-01-16,iPhone 11 64GB,Bắc Ninh,303,362,1882,12,4,128,3110,6.1,19900000
2019-01-17,iPhone 11 64GB,Bắc Ninh,235,236,1318,12,4,128,3110,6.1,19900000
2019-01-18,iPhone 11 64GB,Bắc Ninh,272,298,3445,12,4,128,3110,6.1,19900000
2019-01-19,iPhone 11 64GB,Bắc Ninh,100,382,7660,12,4,128,3110,6.1,19900000
2018-03-29,iPhone 11 64GB,Bắc Ninh,372,259,3005,12,4,128,3110,6.1,19900000
2018-03-30,iPhone 11 64GB,Bắc Ninh,321,243,1832,12,4,128,3110,6.1,19900000
2018-03-31,iPhone 11 64GB,Bắc Ninh,166,365,3067,12,4,128,3110,6.1,19900000
2018-04-01,iPhone 11 64GB,Bắc Ninh,264,477,3510,12,4,128,3110,6.1,19900000
2018-04-02,iPhone 11 64GB,Bắc Ninh,145,441,6863,12,4,128,3110,6.1,19900000
2018-04-03,iPhone 11 64GB,Bắc Ninh,342,476,5215,12,4,128,3110,6.1,19900000
2018-04-04,iPhone 11 64GB,Bắc Ninh,202,349,7893,12,4,128,3110,6.1,19900000
2018-04-05,iPhone 11 64GB,Bắc Ninh,320,359,6422,12,4,128,3110,6.1,19900000
2018-04-06,iPhone 11 64GB,Bắc Ninh,180,284,6154,12,4,128,3110,6.1,19900000
2018-04-07,iPhone 11 64GB,Bắc Ninh,233,267,5377,12,4,128,3110,6.1,19900000
2018-04-08,iPhone 11 64GB,Bắc Ninh,362,468,2602,12,4,128,3110,6.1,19900000
2018-04-09,iPhone 11 64GB,Bắc Ninh,241,453,7911,12,4,128,3110,6.1,19900000
2018-04-10,iPhone 11 64GB,Bắc Ninh,143,354,6678,12,4,128,3110,6.1,19900000
2018-04-11,iPhone 11 64GB,Bắc Ninh,170,416,4332,12,4,128,3110,6.1,19900000
2018-04-12,iPhone 11 64GB,Bắc Ninh,346,287,6619,12,4,128,3110,6.1,19900000
2018-04-13,iPhone 11 64GB,Bắc Ninh,174,204,7819,12,4,128,3110,6.1,19900000
2018-04-14,iPhone 11 64GB,Bắc Ninh,169,288,6414,12,4,128,3110,6.1,19900000
2018-04-15,iPhone 11 64GB,Bắc Ninh,299,221,3374,12,4,128,3110,6.1,19900000
2018-04-16,iPhone 11 64GB,Bắc Ninh,314,207,2466,12,4,128,3110,6.1,19900000
2018-04-17,iPhone 11 64GB,Bắc Ninh,208,272,1402,12,4,128,3110,6.1,19900000
2018-04-18,iPhone 11 64GB,Bắc Ninh,194,456,5046,12,4,128,3110,6.1,19900000
2018-04-19,iPhone 11 64GB,Bắc Ninh,180,393,4114,12,4,128,3110,6.1,19900000
2018-04-20,iPhone 11 64GB,Bắc Ninh,384,288,8065,12,4,128,3110,6.1,19900000
2018-04-21,iPhone 11 64GB,Bắc Ninh,309,456,4113,12,4,128,3110,6.1,19900000
2018-04-22,iPhone 11 64GB,Bắc Ninh,258,416,8028,12,4,128,3110,6.1,19900000
2018-04-23,iPhone 11 64GB,Bắc Ninh,335,231,3312,12,4,128,3110,6.1,19900000
2018-04-24,iPhone 11 64GB,Bắc Ninh,169,425,5619,12,4,128,3110,6.1,19900000
2018-04-25,iPhone 11 64GB,Bắc Ninh,157,425,4599,12,4,128,3110,6.1,19900000
2018-04-26,iPhone 11 64GB,Bắc Ninh,280,494,2230,12,4,128,3110,6.1,19900000
2018-04-27,iPhone 11 64GB,Bắc Ninh,393,290,2588,12,4,128,3110,6.1,19900000
2018-04-28,iPhone 11 64GB,Bắc Ninh,322,372,3523,12,4,128,3110,6.1,19900000
2018-04-29,iPhone 11 64GB,Bắc Ninh,137,280,7275,12,4,128,3110,6.1,19900000
2018-04-30,iPhone 11 64GB,Bắc Ninh,289,291,2472,12,4,128,3110,6.1,19900000
2018-05-01,iPhone 11 64GB,Bắc Ninh,347,404,4331,12,4,128,3110,6.1,19900000
2018-05-02,iPhone 11 64GB,Bắc Ninh,292,397,3854,12,4,128,3110,6.1,19900000
2018-05-03,iPhone 11 64GB,Bắc Ninh,364,231,2364,12,4,128,3110,6.1,19900000
2018-05-04,iPhone 11 64GB,Bắc Ninh,286,444,4605,12,4,128,3110,6.1,19900000
2018-05-05,iPhone 11 64GB,Bắc Ninh,200,390,3046,12,4,128,3110,6.1,19900000
